26862591,CareersNZ,Careers New Zealand
21146176,AucklandUni,Auckland Uni
15927337,VicCareers,Vic Careers
2711837316,CodeSmashers,CodeSmashers
3253991318,UniversitiesNZ,UniversitiesNZ
218343330,VicUniWgtn,Victoria University
282366256,UNSWCareers,UNSW Careers
3215765355,UNSWCoop,UNSW Co-op Program
49544759,UNSW_ITSCentre,UNSW ITServiceCentre
2432748481,UNSWEngineering,UNSW Engineering
14769030,UNSW,UNSW Australia
60834750,MelbCareersExpo,Melb Careers Expo
35929575,SciMelb,Science at Melbourne
75678134,engunimelb,Eng and IT @Unimelb
318093688,ScienceAU,Science&TechnologyAU
59043619,EngAustralia,Engineers Australia
2154461958,WomenSciAUST,"Women in STEM, AUST"
57069855,engrlib,Engineering Library
3158616595,CareersUoM,Melb Careers Centre
468825843,UNSWScience,UNSW Science
3037108700,UoMSciEngLib,UoM SciEng Library
20104025,Sydney_Uni,University of Sydney
599033571,uomalumni,Melbourne Uni Alumni
14862794,unimelb,Melbourne University
18941075,StMarysU,St Mary's University
2890961,Gizmodo,Gizmodo
819800,CNETNews,CNET News
30261067,CNET,CNET
150820027,javacodegeeks,Java Code Geeks
38235383,49erAlumni,UNC Charlotte Alumni
74342201,UNCC_NSBE,UNC CHARLOTTE NSBE
259965242,SEEMUNCC,SEEM UNCC
295977423,UNCC_UHP,UNCC UHP
71020620,UNCCEngr,Lee College of ENGR
281285283,unccharlotte,UNC Charlotte
4024721255,emory_csi,EmoryCSI
115763683,TheOfficialACM,Official ACM
351055183,APUCareer,APU Career & Calling
17213822,azusapacific,AzusaPacific
13334762,github,GitHub
240254617,codeschool,Code School
354847710,Codecademy,Codecademy
850107536,codeorg,Code.org
89736284,WesternUSC,Western USC
46704588,westernuSuccess,StudentSuccessCentre
961408266,uofawics,UofA WICS
25250912,ninamufleh,Nina Mufleh
17136221,uocareercenter,UOCareerCenter
418824121,PennEngineers,Penn Engineering
2400145358,OSUScience,Oregon State Science
1849922862,EugTech,EugeneTech
117171240,SCSatCMU,CMU Computer Science
352611456,EECS_wsu,School of EECS @ WSU
2851252538,CareerBeav,OSU Career Center
376894652,OSURobotics,OregonStateRobotics
109688936,ece_utah,ECE at Utah
1090103492,OSUEECS,OregonStateEECS
2485713350,suwebdev,SeattleU WebDev
3158900592,SeattleU2019,Seattle U 2019
121606516,sucomdept,SU ComDept
19918047,TeachForAmerica,Teach For America
39569280,SPUcareerctr,SPU Career Center
3306585853,UWCCatE,UW CC@E
2209492440,UWWholeU,The Whole U
1927395072,UWCareerCtr,UW Career Center
100028445,UWBCareerCenter,UWB Career Center
2304046622,UofM_CS_Club,U of M CS Club
2815306100,nscsbozeman,"NSCS - Bozeman, MT"
15428457,msubobcats,Bobcat Athletics
2291516431,MasonCyber,Mason Cybersecurity
3201163737,GMU2019,GMU 2019
1620494581,STEAMatMason,STEAM at Mason
3278053394,DataAtIdaho,DataAtIdaho
36404046,UNLCareers,UNL Career Services
1467755432,WSUEngineering,WSU Engineering 
37902728,WeberCS,WSU Computer Science
1691999624,WSUCarsonCenter,WSU Carson Center
2168778116,CareersWSU,Careers at WSU
437685167,CougCareers,WSUTC Careers
2885100971,_WSUHonors,WSU Honors College
3070114339,wsu,wsu
3433691249,wsu2020,Washington St 2020
762288787,UNLincoln,UNL
243366276,u_nebraska,Univ. of Nebraska
380468893,VickyScrooby,Vicky Scrooby
29249778,UMGRIZZLIES,Montana Grizzlies
318609255,umontana,Univ. of Montana
15808647,techreview,MIT Tech Review
260461518,au_wic,Women in Computing
1160526181,WMUEngineers,WMU Engineers
52932412,CSatUSC,USC Computer Science
34727539,UWContinuingEd,UW Continuing Ed
547977220,SGAjmu2016,JMU Class of 2016
2988438213,sgajmu2019,JMU Class of 2019
610026272,UmichStudents,Michigan Students
58823749,MichiganRoss,Ross School of Bus.
347502933,STEM_Works,STEM-Works
106091460,MconneX,UM CoE Alumni
393711297,KangMikel,Mikel
208590653,WMU_Career,WMU Career Services
314662792,BWWings,Buffalo Wild Wings
326525617,UofSCComputer,Computer Science & E
151887103,Midwest_ACE,Midwest ACE
376240744,RecruitRU,Rutgers Careers
1485970542,rutgerscmsce,Rutgers CMSCE
370866969,RUCamdenArtsSci,RUCamdenArtsSci
2499492726,RutgersSAS,Rutgers SAS
2840500092,univmiamicareer,University of Miami
15585350,univmiami,University of Miami
32404859,BenJerrysVA,Ben and Jerry's
457747253,UGADawgPound,UGA Football
19313138,MassRevenue,MA Dept. of Revenue
3201134609,FIUmarketing,FIU Marketing
195815858,aniap1,Anna Pietraszek
2898749214,SUCampusStore,SUCampusStore
926598764,uva2016,UVA2016
327389236,UVaITS,UVa ITS
2221740170,UVaHackers,hack.uva
224287785,weareaustintech,We are Austin Tech
430995737,GirlsWhoCode,Girls Who Code
19186906,universitycoop,University Co-op
48801937,TexasExesCareer,Texas Exes Career
2696235427,UTxTEx,UTx
18945029,TexasExes,Texas Exes
627577538,UVicESS,UVic ESS
3357756850,GTComputingER,CoCEmployerRelations
1198335067,karbitrary,Karls Barkley
2485907113,vikingeducation,Viking Code School
68793430,ASU_ECC,ASU Eng.CareerCenter
2733087468,USCSNewZealand,USCS New Zealand
28244101,schulzetenberg,Jacob Schulzetenberg
23683091,jonathannen,Jon Williams
2409163273,uvicedtech,UVic TIL
1209796927,UVicEngineering,UVic Engineering
22692323,latechcareerctr,LaTech Career Center
43989018,EWUCareers,EWU Career Services
128033949,BBBSHelenaMT,BBBS Helena
39776435,Toppel,Toppel Career Center
40121967,SeattlePacific,Seattle Pacific Univ
2169133867,GoCodeColorado,Go Code Colorado
2398551432,CodeNewbies,CodeNewbie
16014840,GirlsinTech,Girls in Tech
493581056,AWCpsu,AWC at Penn State
166315104,girldevelopit,Girl Develop It
197987694,TechWomen,TechWomen
345673106,WomenWhoCode,Women Who Code
6820932,ghc,Grace Hopper (GHC)
2499343681,uwdatascience,UW Data Science
24263370,uwt4me,UW Tacoma Admissions
27892153,uwtacoma,UW Tacoma
2584957880,ascwusg,ASCWU Student Gov't
27103822,UW,U. of Washington
584235270,WWUCareerCenter,WWU Career Center
69654787,CareersSU,SU Career Services
31258490,wwuadmit,WWU Admissions
28615613,uwengineering,UW Engineering
2562263773,SeattleU_ITS,SeattleU ITS
24920892,seattleu_alumni,Seattle U Alumni
5255121,seattleu,Seattle University
2930360176,SELU_Careers,SELU Career Services
2611229467,SELU_STEM_Club,SELU STEM Club
17972687,oursoutheastern,Southeastern LA Univ
80870949,ChampAlum,Champlain Alumni
29010467,ChamplainEdu,Champlain College
167012545,UTechJamaica,"UTech, Jamaica"
14868453,CBforEmployers,CareerBuilder
2389576687,GDforEmployers,Glassdoor Employers
1075520227,rawrsies,Amandusia Chmieluk
69366137,camillecragin,Camille Cragin
39566272,uofl,UofL News
183702086,DivaAmbition,Diva
3047613414,LSittko,Lindsey Sittko
57415242,MSU_WBasketball,Spartan Basketball
17093617,hootsuite,Hootsuite
102803242,USCCareerCenter,USC Career Center
22767741,UVAAlumniCareer,UVa Alumni Careers
36693079,UVACareerCenter,UVA Career Center
20115751,udc_edu,University of DC
31178927,myspartancareer,MySpartanCareer 
151120395,MasonCareer,Career Services
185650557,SPGIA_GradServs,SPGIAStudentServices
631302872,GmuEvents,GMU Events Office 
437529025,GMUNetwork,GMU Network 
2207307463,ULProfDev,Mason UL Prof Dev
40297689,GeorgeMasonU,George Mason Univ
1101136010,GMU_COS,College of Science
543455113,SPACSGMU,SPACS
774203971,GeorgeMasonNews,George Mason News
102724348,AmericanUAlum,American U Alumni 
384869454,HoyaSAAC,GeorgetownSAAC
32433037,AmericanU,American University
7856542,Georgetown,Georgetown Univ.
16890685,gtcomputing,GaTech Computing 
28101965,GWtweets,GW University
443178466,UTCompSci,"Computer Science, UT"
1308559777,UTEOE,EOE - UT Austin
14781461,mattorantimatt,Matthew Hanlon
15637375,UTAustin,UT Austin
60595238,NSBE_RealHU,NSBE at Howard U
557242416,howardcareers,HU CEDAR Center
2859009669,hustudentaffair,HU Student Affairs
27147528,HowardU,Howard University
24894213,Penn,Penn
114019184,kingstonbeta,Kingston BETA
1395150452,MSBM_Jamaica,MSBM_UWI Mona
23963131,EWUEagles,EWU
1927626973,PantherCareer,#HireAPanther
26524127,GeorgiaStateU,Georgia State U.
25415680,UNBSU,UNB Student Union
116814825,UNBFredericton,UNB Fredericton
369301640,unbeus,UNB EUS
1325216912,TheCdnAcadofEng,CanadianAcademyofEng
2865115783,unbsjthrive,UNBSJStudentServices
24954656,usask,Univ. of Sask.
14786322,UNB,UNB
806681161,DalUClub,DalUClub
2881375155,CareersAcadia,AcadiaCareerServices
87202251,MountAllison,Mount Allison
16392324,acadiastudents,AcadiaStudentsUnion
98157931,AcadiaU,Acadia University
180397164,engr_at_iowa,engineering@iowa
415669221,uva2015,UVa Class of 2015
196308637,CS_UVA,UVA Computer Science
52864825,msmitatuva,UVA's M.S. in MIT
17592789,UVa_Alumni,U.Va. Alumni
1910771,UVA,UVA
42391676,Dalnews,Dalhousie News
17621072,DalStudentUnion,DalStudentUnion
38446340,StFXAlumni,StFX Alumni Affairs
507736753,MtAalumni,Mount Allison Alumni
80079789,UPEIAlumni,UPEI Alumni Assoc
55313267,unbalumni,UNB Alumni
112486433,StThomasAlumni,St. Thomas Alumni
473007528,SMUAlumniHfx,SMU Alumni Halifax
38263835,MemorialUAlumni,MemorialUAlumni
106466435,dalfcs,Dalhousie FCS
1927460724,DalEngineering,Dal Engineering
1448754954,DalGradStudies,Dal Grad Studies
361870689,DalMCS,Dalhousie MCS
2474365422,Dal_Alumni,Dalhousie Alumni
460708976,GivingTues,#GivingTuesday
38470074,PennCareerJobs,Penn Career Services
94127407,uOttawaAlumni,Diplms uOttawa
60778925,westernuEng,Western Engineering
220145170,CompSciFact,Computer Science
199911276,UofMaryfargo,University of Mary
14586296,CofC,Coll. of Charleston
106812593,CMUScience,CMU Science
19357386,HeinzCollege,Heinz College at CMU
38701364,CMU_ECE,Carnegie Mellon ECE
